Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
Spleen            ,   1.0593e+1,   4.0589e-2,   4.2589e+7,   1.6173e+0,   3.6006e+3,   1.0281e+3,
Spleen            ,   1.0605e+1,   4.0609e-2,   4.2574e+7,   1.6168e+0,   3.5974e+3,   1.0273e+3,
Spleen            ,   1.0617e+1,   4.0630e-2,   4.2559e+7,   1.6163e+0,   3.5941e+3,   1.0265e+3,
Spleen            ,   1.0629e+1,   4.0651e-2,   4.2544e+7,   1.6159e+0,   3.5908e+3,   1.0258e+3,
Spleen            ,   1.0641e+1,   4.0672e-2,   4.2529e+7,   1.6154e+0,   3.5876e+3,   1.0250e+3,
Spleen            ,   1.0654e+1,   4.0692e-2,   4.2514e+7,   1.6149e+0,   3.5843e+3,   1.0242e+3,
Spleen            ,   1.0666e+1,   4.0713e-2,   4.2499e+7,   1.6145e+0,   3.5811e+3,   1.0234e+3,
Spleen            ,   1.0678e+1,   4.0734e-2,   4.2484e+7,   1.6140e+0,   3.5778e+3,   1.0227e+3,
Spleen            ,   1.0691e+1,   4.0755e-2,   4.2469e+7,   1.6136e+0,   3.5746e+3,   1.0219e+3,
Spleen            ,   1.0703e+1,   4.0776e-2,   4.2454e+7,   1.6131e+0,   3.5713e+3,   1.0211e+3,
Spleen            ,   1.0715e+1,   4.0797e-2,   4.2439e+7,   1.6127e+0,   3.5681e+3,   1.0203e+3,
Spleen            ,   1.0728e+1,   4.0818e-2,   4.2424e+7,   1.6122e+0,   3.5649e+3,   1.0196e+3,
Spleen            ,   1.0740e+1,   4.0839e-2,   4.2409e+7,   1.6118e+0,   3.5616e+3,   1.0188e+3,
Spleen            ,   1.0752e+1,   4.0860e-2,   4.2394e+7,   1.6113e+0,   3.5584e+3,   1.0180e+3,
Spleen            ,   1.0765e+1,   4.0881e-2,   4.2379e+7,   1.6109e+0,   3.5552e+3,   1.0172e+3,
Spleen            ,   1.0777e+1,   4.0902e-2,   4.2363e+7,   1.6104e+0,   3.5520e+3,   1.0165e+3,
Spleen            ,   1.0789e+1,   4.0924e-2,   4.2348e+7,   1.6100e+0,   3.5487e+3,   1.0157e+3,
Spleen            ,   1.0802e+1,   4.0945e-2,   4.2333e+7,   1.6095e+0,   3.5455e+3,   1.0149e+3,
Spleen            ,   1.0814e+1,   4.0966e-2,   4.2318e+7,   1.6091e+0,   3.5423e+3,   1.0141e+3,
Spleen            ,   1.0827e+1,   4.0987e-2,   4.2302e+7,   1.6087e+0,   3.5391e+3,   1.0134e+3,
Spleen            ,   1.0839e+1,   4.1009e-2,   4.2287e+7,   1.6082e+0,   3.5359e+3,   1.0126e+3,
Spleen            ,   1.0852e+1,   4.1030e-2,   4.2272e+7,   1.6078e+0,   3.5327e+3,   1.0118e+3,
Spleen            ,   1.0864e+1,   4.1051e-2,   4.2256e+7,   1.6074e+0,   3.5295e+3,   1.0110e+3,
Spleen            ,   1.0877e+1,   4.1073e-2,   4.2241e+7,   1.6070e+0,   3.5263e+3,   1.0103e+3,
Spleen            ,   1.0889e+1,   4.1094e-2,   4.2225e+7,   1.6065e+0,   3.5231e+3,   1.0095e+3,
Spleen            ,   1.0902e+1,   4.1116e-2,   4.2210e+7,   1.6061e+0,   3.5199e+3,   1.0087e+3,
Spleen            ,   1.0914e+1,   4.1137e-2,   4.2195e+7,   1.6057e+0,   3.5167e+3,   1.0079e+3,
Spleen            ,   1.0927e+1,   4.1159e-2,   4.2179e+7,   1.6053e+0,   3.5135e+3,   1.0072e+3,
Spleen            ,   1.0940e+1,   4.1181e-2,   4.2164e+7,   1.6049e+0,   3.5103e+3,   1.0064e+3,
Spleen            ,   1.0952e+1,   4.1202e-2,   4.2148e+7,   1.6044e+0,   3.5072e+3,   1.0056e+3,
Spleen            ,   1.0965e+1,   4.1224e-2,   4.2132e+7,   1.6040e+0,   3.5040e+3,   1.0048e+3,
Spleen            ,   1.0977e+1,   4.1246e-2,   4.2117e+7,   1.6036e+0,   3.5008e+3,   1.0041e+3,
Spleen            ,   1.0990e+1,   4.1267e-2,   4.2101e+7,   1.6032e+0,   3.4976e+3,   1.0033e+3,
Spleen            ,   1.1003e+1,   4.1289e-2,   4.2086e+7,   1.6028e+0,   3.4945e+3,   1.0025e+3,
Spleen            ,   1.1015e+1,   4.1311e-2,   4.2070e+7,   1.6024e+0,   3.4913e+3,   1.0017e+3,
Spleen            ,   1.1028e+1,   4.1333e-2,   4.2054e+7,   1.6020e+0,   3.4881e+3,   1.0010e+3,
Spleen            ,   1.1041e+1,   4.1354e-2,   4.2038e+7,   1.6016e+0,   3.4850e+3,   1.0002e+3,
Spleen            ,   1.1054e+1,   4.1376e-2,   4.2023e+7,   1.6012e+0,   3.4818e+3,   9.9943e+2,
Spleen            ,   1.1066e+1,   4.1398e-2,   4.2007e+7,   1.6008e+0,   3.4787e+3,   9.9865e+2,
Spleen            ,   1.1079e+1,   4.1420e-2,   4.1991e+7,   1.6004e+0,   3.4755e+3,   9.9788e+2,
Spleen            ,   1.1092e+1,   4.1442e-2,   4.1975e+7,   1.6000e+0,   3.4724e+3,   9.9710e+2,
Spleen            ,   1.1105e+1,   4.1464e-2,   4.1960e+7,   1.5996e+0,   3.4692e+3,   9.9633e+2,
Spleen            ,   1.1117e+1,   4.1486e-2,   4.1944e+7,   1.5993e+0,   3.4661e+3,   9.9555e+2,
Spleen            ,   1.1130e+1,   4.1508e-2,   4.1928e+7,   1.5989e+0,   3.4630e+3,   9.9478e+2,
