Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
BrainWhiteMatter  ,   1.0839e+1,   2.8667e-2,   2.6699e+7,   1.7806e+0,   4.3401e+3,   1.1801e+3,
BrainWhiteMatter  ,   1.0852e+1,   2.8682e-2,   2.6685e+7,   1.7804e+0,   4.3363e+3,   1.1792e+3,
BrainWhiteMatter  ,   1.0864e+1,   2.8697e-2,   2.6671e+7,   1.7802e+0,   4.3326e+3,   1.1782e+3,
BrainWhiteMatter  ,   1.0877e+1,   2.8712e-2,   2.6657e+7,   1.7800e+0,   4.3288e+3,   1.1773e+3,
BrainWhiteMatter  ,   1.0889e+1,   2.8727e-2,   2.6643e+7,   1.7799e+0,   4.3251e+3,   1.1763e+3,
BrainWhiteMatter  ,   1.0902e+1,   2.8742e-2,   2.6630e+7,   1.7797e+0,   4.3213e+3,   1.1754e+3,
BrainWhiteMatter  ,   1.0914e+1,   2.8758e-2,   2.6616e+7,   1.7795e+0,   4.3176e+3,   1.1744e+3,
BrainWhiteMatter  ,   1.0927e+1,   2.8773e-2,   2.6602e+7,   1.7793e+0,   4.3139e+3,   1.1734e+3,
BrainWhiteMatter  ,   1.0940e+1,   2.8788e-2,   2.6588e+7,   1.7791e+0,   4.3101e+3,   1.1725e+3,
BrainWhiteMatter  ,   1.0952e+1,   2.8803e-2,   2.6574e+7,   1.7790e+0,   4.3064e+3,   1.1715e+3,
BrainWhiteMatter  ,   1.0965e+1,   2.8819e-2,   2.6560e+7,   1.7788e+0,   4.3027e+3,   1.1706e+3,
BrainWhiteMatter  ,   1.0977e+1,   2.8834e-2,   2.6546e+7,   1.7786e+0,   4.2990e+3,   1.1696e+3,
BrainWhiteMatter  ,   1.0990e+1,   2.8849e-2,   2.6532e+7,   1.7785e+0,   4.2953e+3,   1.1687e+3,
BrainWhiteMatter  ,   1.1003e+1,   2.8865e-2,   2.6518e+7,   1.7783e+0,   4.2916e+3,   1.1677e+3,
BrainWhiteMatter  ,   1.1015e+1,   2.8880e-2,   2.6504e+7,   1.7782e+0,   4.2879e+3,   1.1667e+3,
BrainWhiteMatter  ,   1.1028e+1,   2.8895e-2,   2.6490e+7,   1.7780e+0,   4.2842e+3,   1.1658e+3,
BrainWhiteMatter  ,   1.1041e+1,   2.8911e-2,   2.6476e+7,   1.7778e+0,   4.2805e+3,   1.1648e+3,
BrainWhiteMatter  ,   1.1054e+1,   2.8926e-2,   2.6462e+7,   1.7777e+0,   4.2768e+3,   1.1639e+3,
BrainWhiteMatter  ,   1.1066e+1,   2.8941e-2,   2.6447e+7,   1.7775e+0,   4.2731e+3,   1.1629e+3,
BrainWhiteMatter  ,   1.1079e+1,   2.8957e-2,   2.6433e+7,   1.7774e+0,   4.2694e+3,   1.1620e+3,
BrainWhiteMatter  ,   1.1092e+1,   2.8972e-2,   2.6419e+7,   1.7772e+0,   4.2657e+3,   1.1610e+3,
BrainWhiteMatter  ,   1.1105e+1,   2.8988e-2,   2.6405e+7,   1.7771e+0,   4.2620e+3,   1.1601e+3,
BrainWhiteMatter  ,   1.1117e+1,   2.9003e-2,   2.6391e+7,   1.7769e+0,   4.2584e+3,   1.1591e+3,
BrainWhiteMatter  ,   1.1130e+1,   2.9019e-2,   2.6377e+7,   1.7768e+0,   4.2547e+3,   1.1581e+3,
BrainWhiteMatter  ,   1.1143e+1,   2.9034e-2,   2.6362e+7,   1.7767e+0,   4.2510e+3,   1.1572e+3,
BrainWhiteMatter  ,   1.1156e+1,   2.9050e-2,   2.6348e+7,   1.7765e+0,   4.2474e+3,   1.1562e+3,
BrainWhiteMatter  ,   1.1169e+1,   2.9065e-2,   2.6334e+7,   1.7764e+0,   4.2437e+3,   1.1553e+3,
BrainWhiteMatter  ,   1.1181e+1,   2.9081e-2,   2.6320e+7,   1.7763e+0,   4.2401e+3,   1.1543e+3,
BrainWhiteMatter  ,   1.1194e+1,   2.9097e-2,   2.6305e+7,   1.7761e+0,   4.2364e+3,   1.1534e+3,
BrainWhiteMatter  ,   1.1207e+1,   2.9112e-2,   2.6291e+7,   1.7760e+0,   4.2328e+3,   1.1524e+3,
BrainWhiteMatter  ,   1.1220e+1,   2.9128e-2,   2.6277e+7,   1.7759e+0,   4.2291e+3,   1.1515e+3,
BrainWhiteMatter  ,   1.1233e+1,   2.9144e-2,   2.6263e+7,   1.7758e+0,   4.2255e+3,   1.1505e+3,
BrainWhiteMatter  ,   1.1246e+1,   2.9159e-2,   2.6248e+7,   1.7756e+0,   4.2218e+3,   1.1496e+3,
BrainWhiteMatter  ,   1.1259e+1,   2.9175e-2,   2.6234e+7,   1.7755e+0,   4.2182e+3,   1.1486e+3,
BrainWhiteMatter  ,   1.1272e+1,   2.9191e-2,   2.6220e+7,   1.7754e+0,   4.2146e+3,   1.1477e+3,
BrainWhiteMatter  ,   1.1285e+1,   2.9206e-2,   2.6205e+7,   1.7753e+0,   4.2109e+3,   1.1467e+3,
BrainWhiteMatter  ,   1.1298e+1,   2.9222e-2,   2.6191e+7,   1.7752e+0,   4.2073e+3,   1.1458e+3,
BrainWhiteMatter  ,   1.1311e+1,   2.9238e-2,   2.6176e+7,   1.7751e+0,   4.2037e+3,   1.1448e+3,
BrainWhiteMatter  ,   1.1324e+1,   2.9254e-2,   2.6162e+7,   1.7750e+0,   4.2001e+3,   1.1439e+3,
BrainWhiteMatter  ,   1.1337e+1,   2.9270e-2,   2.6148e+7,   1.7749e+0,   4.1965e+3,   1.1429e+3,
BrainWhiteMatter  ,   1.1350e+1,   2.9285e-2,   2.6133e+7,   1.7748e+0,   4.1929e+3,   1.1420e+3,
BrainWhiteMatter  ,   1.1363e+1,   2.9301e-2,   2.6119e+7,   1.7747e+0,   4.1893e+3,   1.1410e+3,
BrainWhiteMatter  ,   1.1376e+1,   2.9317e-2,   2.6104e+7,   1.7746e+0,   4.1857e+3,   1.1401e+3,
BrainWhiteMatter  ,   1.1389e+1,   2.9333e-2,   2.6090e+7,   1.7745e+0,   4.1821e+3,   1.1391e+3,
BrainWhiteMatter  ,   1.1402e+1,   2.9349e-2,   2.6075e+7,   1.7744e+0,   4.1785e+3,   1.1382e+3,
BrainWhiteMatter  ,   1.1416e+1,   2.9365e-2,   2.6061e+7,   1.7743e+0,   4.1749e+3,   1.1372e+3,
BrainWhiteMatter  ,   1.1429e+1,   2.9381e-2,   2.6046e+7,   1.7742e+0,   4.1713e+3,   1.1363e+3,
BrainWhiteMatter  ,   1.1442e+1,   2.9397e-2,   2.6031e+7,   1.7741e+0,   4.1677e+3,   1.1353e+3,
BrainWhiteMatter  ,   1.1455e+1,   2.9413e-2,   2.6017e+7,   1.7740e+0,   4.1641e+3,   1.1344e+3,
BrainWhiteMatter  ,   1.1468e+1,   2.9429e-2,   2.6002e+7,   1.7739e+0,   4.1606e+3,   1.1334e+3,
BrainWhiteMatter  ,   1.1482e+1,   2.9445e-2,   2.5988e+7,   1.7739e+0,   4.1570e+3,   1.1325e+3,
BrainWhiteMatter  ,   1.1495e+1,   2.9461e-2,   2.5973e+7,   1.7738e+0,   4.1534e+3,   1.1315e+3,
BrainWhiteMatter  ,   1.1508e+1,   2.9477e-2,   2.5958e+7,   1.7737e+0,   4.1499e+3,   1.1306e+3,
BrainWhiteMatter  ,   1.1521e+1,   2.9493e-2,   2.5944e+7,   1.7736e+0,   4.1463e+3,   1.1296e+3,
BrainWhiteMatter  ,   1.1535e+1,   2.9509e-2,   2.5929e+7,   1.7736e+0,   4.1427e+3,   1.1287e+3,
BrainWhiteMatter  ,   1.1548e+1,   2.9525e-2,   2.5914e+7,   1.7735e+0,   4.1392e+3,   1.1277e+3,
BrainWhiteMatter  ,   1.1561e+1,   2.9541e-2,   2.5900e+7,   1.7734e+0,   4.1356e+3,   1.1268e+3,
BrainWhiteMatter  ,   1.1574e+1,   2.9557e-2,   2.5885e+7,   1.7734e+0,   4.1321e+3,   1.1258e+3,
BrainWhiteMatter  ,   1.1588e+1,   2.9573e-2,   2.5870e+7,   1.7733e+0,   4.1285e+3,   1.1249e+3,
BrainWhiteMatter  ,   1.1601e+1,   2.9590e-2,   2.5855e+7,   1.7732e+0,   4.1250e+3,   1.1240e+3,
BrainWhiteMatter  ,   1.1614e+1,   2.9606e-2,   2.5841e+7,   1.7732e+0,   4.1215e+3,   1.1230e+3,
BrainWhiteMatter  ,   1.1628e+1,   2.9622e-2,   2.5826e+7,   1.7731e+0,   4.1179e+3,   1.1221e+3,
BrainWhiteMatter  ,   1.1641e+1,   2.9638e-2,   2.5811e+7,   1.7731e+0,   4.1144e+3,   1.1211e+3,
BrainWhiteMatter  ,   1.1655e+1,   2.9654e-2,   2.5796e+7,   1.7730e+0,   4.1109e+3,   1.1202e+3,
BrainWhiteMatter  ,   1.1668e+1,   2.9671e-2,   2.5781e+7,   1.7730e+0,   4.1074e+3,   1.1192e+3,
BrainWhiteMatter  ,   1.1682e+1,   2.9687e-2,   2.5767e+7,   1.7729e+0,   4.1039e+3,   1.1183e+3,
BrainWhiteMatter  ,   1.1695e+1,   2.9703e-2,   2.5752e+7,   1.7729e+0,   4.1003e+3,   1.1173e+3,
BrainWhiteMatter  ,   1.1708e+1,   2.9720e-2,   2.5737e+7,   1.7728e+0,   4.0968e+3,   1.1164e+3,
BrainWhiteMatter  ,   1.1722e+1,   2.9736e-2,   2.5722e+7,   1.7728e+0,   4.0933e+3,   1.1155e+3,
BrainWhiteMatter  ,   1.1735e+1,   2.9752e-2,   2.5707e+7,   1.7728e+0,   4.0898e+3,   1.1145e+3,
BrainWhiteMatter  ,   1.1749e+1,   2.9769e-2,   2.5692e+7,   1.7727e+0,   4.0863e+3,   1.1136e+3,
BrainWhiteMatter  ,   1.1763e+1,   2.9785e-2,   2.5677e+7,   1.7727e+0,   4.0828e+3,   1.1126e+3,
BrainWhiteMatter  ,   1.1776e+1,   2.9801e-2,   2.5662e+7,   1.7726e+0,   4.0793e+3,   1.1117e+3,
BrainWhiteMatter  ,   1.1790e+1,   2.9818e-2,   2.5647e+7,   1.7726e+0,   4.0759e+3,   1.1107e+3,
BrainWhiteMatter  ,   1.1803e+1,   2.9834e-2,   2.5632e+7,   1.7726e+0,   4.0724e+3,   1.1098e+3,
BrainWhiteMatter  ,   1.1817e+1,   2.9851e-2,   2.5617e+7,   1.7726e+0,   4.0689e+3,   1.1089e+3,
BrainWhiteMatter  ,   1.1830e+1,   2.9867e-2,   2.5602e+7,   1.7725e+0,   4.0654e+3,   1.1079e+3,
BrainWhiteMatter  ,   1.1844e+1,   2.9884e-2,   2.5587e+7,   1.7725e+0,   4.0619e+3,   1.1070e+3,
BrainWhiteMatter  ,   1.1858e+1,   2.9900e-2,   2.5572e+7,   1.7725e+0,   4.0585e+3,   1.1060e+3,
BrainWhiteMatter  ,   1.1871e+1,   2.9917e-2,   2.5557e+7,   1.7725e+0,   4.0550e+3,   1.1051e+3,
BrainWhiteMatter  ,   1.1885e+1,   2.9933e-2,   2.5542e+7,   1.7725e+0,   4.0515e+3,   1.1042e+3,
BrainWhiteMatter  ,   1.1899e+1,   2.9950e-2,   2.5527e+7,   1.7725e+0,   4.0481e+3,   1.1032e+3,
BrainWhiteMatter  ,   1.1912e+1,   2.9966e-2,   2.5512e+7,   1.7724e+0,   4.0446e+3,   1.1023e+3,
BrainWhiteMatter  ,   1.1926e+1,   2.9983e-2,   2.5497e+7,   1.7724e+0,   4.0412e+3,   1.1014e+3,
BrainWhiteMatter  ,   1.1940e+1,   3.0000e-2,   2.5482e+7,   1.7724e+0,   4.0377e+3,   1.1004e+3,
BrainWhiteMatter  ,   1.1954e+1,   3.0016e-2,   2.5466e+7,   1.7724e+0,   4.0343e+3,   1.0995e+3,
BrainWhiteMatter  ,   1.1967e+1,   3.0033e-2,   2.5451e+7,   1.7724e+0,   4.0308e+3,   1.0985e+3,
BrainWhiteMatter  ,   1.1981e+1,   3.0050e-2,   2.5436e+7,   1.7724e+0,   4.0274e+3,   1.0976e+3,
BrainWhiteMatter  ,   1.1995e+1,   3.0066e-2,   2.5421e+7,   1.7724e+0,   4.0240e+3,   1.0967e+3,
BrainWhiteMatter  ,   1.2009e+1,   3.0083e-2,   2.5406e+7,   1.7724e+0,   4.0205e+3,   1.0957e+3,
BrainWhiteMatter  ,   1.2023e+1,   3.0100e-2,   2.5390e+7,   1.7724e+0,   4.0171e+3,   1.0948e+3,
BrainWhiteMatter  ,   1.2036e+1,   3.0117e-2,   2.5375e+7,   1.7725e+0,   4.0137e+3,   1.0939e+3,
BrainWhiteMatter  ,   1.2050e+1,   3.0133e-2,   2.5360e+7,   1.7725e+0,   4.0103e+3,   1.0929e+3,
BrainWhiteMatter  ,   1.2064e+1,   3.0150e-2,   2.5345e+7,   1.7725e+0,   4.0069e+3,   1.0920e+3,
BrainWhiteMatter  ,   1.2078e+1,   3.0167e-2,   2.5329e+7,   1.7725e+0,   4.0034e+3,   1.0911e+3,
BrainWhiteMatter  ,   1.2092e+1,   3.0184e-2,   2.5314e+7,   1.7725e+0,   4.0000e+3,   1.0901e+3,
BrainWhiteMatter  ,   1.2106e+1,   3.0201e-2,   2.5299e+7,   1.7725e+0,   3.9966e+3,   1.0892e+3,
BrainWhiteMatter  ,   1.2120e+1,   3.0217e-2,   2.5283e+7,   1.7726e+0,   3.9932e+3,   1.0882e+3,
BrainWhiteMatter  ,   1.2134e+1,   3.0234e-2,   2.5268e+7,   1.7726e+0,   3.9898e+3,   1.0873e+3,
BrainWhiteMatter  ,   1.2148e+1,   3.0251e-2,   2.5253e+7,   1.7726e+0,   3.9864e+3,   1.0864e+3,
BrainWhiteMatter  ,   1.2162e+1,   3.0268e-2,   2.5237e+7,   1.7726e+0,   3.9831e+3,   1.0854e+3,
BrainWhiteMatter  ,   1.2176e+1,   3.0285e-2,   2.5222e+7,   1.7727e+0,   3.9797e+3,   1.0845e+3,
BrainWhiteMatter  ,   1.2190e+1,   3.0302e-2,   2.5207e+7,   1.7727e+0,   3.9763e+3,   1.0836e+3,
BrainWhiteMatter  ,   1.2204e+1,   3.0319e-2,   2.5191e+7,   1.7727e+0,   3.9729e+3,   1.0827e+3,
BrainWhiteMatter  ,   1.2218e+1,   3.0336e-2,   2.5176e+7,   1.7728e+0,   3.9695e+3,   1.0817e+3,
BrainWhiteMatter  ,   1.2232e+1,   3.0353e-2,   2.5160e+7,   1.7728e+0,   3.9661e+3,   1.0808e+3,
BrainWhiteMatter  ,   1.2246e+1,   3.0370e-2,   2.5145e+7,   1.7729e+0,   3.9628e+3,   1.0799e+3,
BrainWhiteMatter  ,   1.2260e+1,   3.0387e-2,   2.5129e+7,   1.7729e+0,   3.9594e+3,   1.0789e+3,
BrainWhiteMatter  ,   1.2274e+1,   3.0404e-2,   2.5114e+7,   1.7730e+0,   3.9561e+3,   1.0780e+3,
BrainWhiteMatter  ,   1.2289e+1,   3.0421e-2,   2.5098e+7,   1.7730e+0,   3.9527e+3,   1.0771e+3,
BrainWhiteMatter  ,   1.2303e+1,   3.0438e-2,   2.5083e+7,   1.7731e+0,   3.9493e+3,   1.0761e+3,
BrainWhiteMatter  ,   1.2317e+1,   3.0455e-2,   2.5067e+7,   1.7731e+0,   3.9460e+3,   1.0752e+3,
BrainWhiteMatter  ,   1.2331e+1,   3.0472e-2,   2.5052e+7,   1.7732e+0,   3.9426e+3,   1.0743e+3,
BrainWhiteMatter  ,   1.2345e+1,   3.0490e-2,   2.5036e+7,   1.7732e+0,   3.9393e+3,   1.0734e+3,
BrainWhiteMatter  ,   1.2359e+1,   3.0507e-2,   2.5021e+7,   1.7733e+0,   3.9360e+3,   1.0724e+3,
BrainWhiteMatter  ,   1.2374e+1,   3.0524e-2,   2.5005e+7,   1.7734e+0,   3.9326e+3,   1.0715e+3,
BrainWhiteMatter  ,   1.2388e+1,   3.0541e-2,   2.4989e+7,   1.7734e+0,   3.9293e+3,   1.0706e+3,
BrainWhiteMatter  ,   1.2402e+1,   3.0558e-2,   2.4974e+7,   1.7735e+0,   3.9259e+3,   1.0696e+3,
BrainWhiteMatter  ,   1.2417e+1,   3.0576e-2,   2.4958e+7,   1.7736e+0,   3.9226e+3,   1.0687e+3,
BrainWhiteMatter  ,   1.2431e+1,   3.0593e-2,   2.4942e+7,   1.7736e+0,   3.9193e+3,   1.0678e+3,
BrainWhiteMatter  ,   1.2445e+1,   3.0610e-2,   2.4927e+7,   1.7737e+0,   3.9160e+3,   1.0669e+3,
BrainWhiteMatter  ,   1.2459e+1,   3.0627e-2,   2.4911e+7,   1.7738e+0,   3.9127e+3,   1.0659e+3,
BrainWhiteMatter  ,   1.2474e+1,   3.0645e-2,   2.4895e+7,   1.7739e+0,   3.9093e+3,   1.0650e+3,
BrainWhiteMatter  ,   1.2488e+1,   3.0662e-2,   2.4880e+7,   1.7739e+0,   3.9060e+3,   1.0641e+3,
BrainWhiteMatter  ,   1.2503e+1,   3.0679e-2,   2.4864e+7,   1.7740e+0,   3.9027e+3,   1.0632e+3,
BrainWhiteMatter  ,   1.2517e+1,   3.0697e-2,   2.4848e+7,   1.7741e+0,   3.8994e+3,   1.0622e+3,
BrainWhiteMatter  ,   1.2531e+1,   3.0714e-2,   2.4832e+7,   1.7742e+0,   3.8961e+3,   1.0613e+3,
BrainWhiteMatter  ,   1.2546e+1,   3.0731e-2,   2.4817e+7,   1.7743e+0,   3.8928e+3,   1.0604e+3,
BrainWhiteMatter  ,   1.2560e+1,   3.0749e-2,   2.4801e+7,   1.7744e+0,   3.8895e+3,   1.0595e+3,
BrainWhiteMatter  ,   1.2575e+1,   3.0766e-2,   2.4785e+7,   1.7745e+0,   3.8863e+3,   1.0585e+3,
