Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
Kidney            ,   8.2035e+3,   1.3518e-1,   4.5842e+4,   6.4615e+0,   8.7915e+1,   1.6324e+1,
Kidney            ,   8.2130e+3,   1.3520e-1,   4.5797e+4,   6.4611e+0,   8.7859e+1,   1.6314e+1,
Kidney            ,   8.2224e+3,   1.3521e-1,   4.5752e+4,   6.4607e+0,   8.7804e+1,   1.6304e+1,
Kidney            ,   8.2319e+3,   1.3523e-1,   4.5708e+4,   6.4603e+0,   8.7748e+1,   1.6294e+1,
Kidney            ,   8.2414e+3,   1.3524e-1,   4.5663e+4,   6.4599e+0,   8.7692e+1,   1.6283e+1,
Kidney            ,   8.2509e+3,   1.3526e-1,   4.5618e+4,   6.4595e+0,   8.7636e+1,   1.6273e+1,
Kidney            ,   8.2604e+3,   1.3527e-1,   4.5574e+4,   6.4591e+0,   8.7581e+1,   1.6263e+1,
Kidney            ,   8.2699e+3,   1.3528e-1,   4.5529e+4,   6.4587e+0,   8.7525e+1,   1.6253e+1,
Kidney            ,   8.2794e+3,   1.3530e-1,   4.5484e+4,   6.4582e+0,   8.7469e+1,   1.6243e+1,
Kidney            ,   8.2890e+3,   1.3531e-1,   4.5440e+4,   6.4578e+0,   8.7414e+1,   1.6232e+1,
Kidney            ,   8.2985e+3,   1.3533e-1,   4.5396e+4,   6.4574e+0,   8.7358e+1,   1.6222e+1,
Kidney            ,   8.3081e+3,   1.3534e-1,   4.5351e+4,   6.4570e+0,   8.7303e+1,   1.6212e+1,
Kidney            ,   8.3176e+3,   1.3536e-1,   4.5307e+4,   6.4566e+0,   8.7247e+1,   1.6202e+1,
Kidney            ,   8.3272e+3,   1.3537e-1,   4.5262e+4,   6.4562e+0,   8.7192e+1,   1.6192e+1,
Kidney            ,   8.3368e+3,   1.3539e-1,   4.5218e+4,   6.4558e+0,   8.7137e+1,   1.6182e+1,
Kidney            ,   8.3464e+3,   1.3540e-1,   4.5174e+4,   6.4554e+0,   8.7081e+1,   1.6172e+1,
Kidney            ,   8.3560e+3,   1.3542e-1,   4.5130e+4,   6.4550e+0,   8.7026e+1,   1.6162e+1,
Kidney            ,   8.3657e+3,   1.3543e-1,   4.5086e+4,   6.4546e+0,   8.6971e+1,   1.6151e+1,
Kidney            ,   8.3753e+3,   1.3545e-1,   4.5042e+4,   6.4542e+0,   8.6915e+1,   1.6141e+1,
Kidney            ,   8.3849e+3,   1.3546e-1,   4.4998e+4,   6.4538e+0,   8.6860e+1,   1.6131e+1,
Kidney            ,   8.3946e+3,   1.3548e-1,   4.4953e+4,   6.4534e+0,   8.6805e+1,   1.6121e+1,
Kidney            ,   8.4043e+3,   1.3549e-1,   4.4910e+4,   6.4530e+0,   8.6750e+1,   1.6111e+1,
Kidney            ,   8.4140e+3,   1.3551e-1,   4.4866e+4,   6.4526e+0,   8.6695e+1,   1.6101e+1,
Kidney            ,   8.4236e+3,   1.3552e-1,   4.4822e+4,   6.4522e+0,   8.6640e+1,   1.6091e+1,
Kidney            ,   8.4333e+3,   1.3554e-1,   4.4778e+4,   6.4518e+0,   8.6585e+1,   1.6081e+1,
Kidney            ,   8.4431e+3,   1.3555e-1,   4.4734e+4,   6.4513e+0,   8.6530e+1,   1.6071e+1,
Kidney            ,   8.4528e+3,   1.3557e-1,   4.4690e+4,   6.4509e+0,   8.6475e+1,   1.6061e+1,
Kidney            ,   8.4625e+3,   1.3558e-1,   4.4647e+4,   6.4505e+0,   8.6420e+1,   1.6051e+1,
Kidney            ,   8.4723e+3,   1.3560e-1,   4.4603e+4,   6.4501e+0,   8.6365e+1,   1.6041e+1,
Kidney            ,   8.4820e+3,   1.3561e-1,   4.4559e+4,   6.4497e+0,   8.6310e+1,   1.6031e+1,
Kidney            ,   8.4918e+3,   1.3563e-1,   4.4516e+4,   6.4493e+0,   8.6255e+1,   1.6021e+1,
Kidney            ,   8.5016e+3,   1.3564e-1,   4.4472e+4,   6.4489e+0,   8.6201e+1,   1.6011e+1,
Kidney            ,   8.5114e+3,   1.3566e-1,   4.4429e+4,   6.4485e+0,   8.6146e+1,   1.6001e+1,
Kidney            ,   8.5212e+3,   1.3567e-1,   4.4385e+4,   6.4481e+0,   8.6091e+1,   1.5991e+1,
Kidney            ,   8.5310e+3,   1.3569e-1,   4.4342e+4,   6.4477e+0,   8.6036e+1,   1.5981e+1,
Kidney            ,   8.5408e+3,   1.3570e-1,   4.4298e+4,   6.4473e+0,   8.5982e+1,   1.5971e+1,
Kidney            ,   8.5507e+3,   1.3572e-1,   4.4255e+4,   6.4469e+0,   8.5927e+1,   1.5961e+1,
Kidney            ,   8.5605e+3,   1.3573e-1,   4.4212e+4,   6.4465e+0,   8.5873e+1,   1.5951e+1,
Kidney            ,   8.5704e+3,   1.3575e-1,   4.4169e+4,   6.4461e+0,   8.5818e+1,   1.5941e+1,
Kidney            ,   8.5803e+3,   1.3576e-1,   4.4125e+4,   6.4456e+0,   8.5764e+1,   1.5931e+1,
Kidney            ,   8.5901e+3,   1.3578e-1,   4.4082e+4,   6.4452e+0,   8.5709e+1,   1.5921e+1,
Kidney            ,   8.6000e+3,   1.3579e-1,   4.4039e+4,   6.4448e+0,   8.5655e+1,   1.5911e+1,
Kidney            ,   8.6099e+3,   1.3581e-1,   4.3996e+4,   6.4444e+0,   8.5600e+1,   1.5901e+1,
Kidney            ,   8.6199e+3,   1.3582e-1,   4.3953e+4,   6.4440e+0,   8.5546e+1,   1.5891e+1,
Kidney            ,   8.6298e+3,   1.3584e-1,   4.3910e+4,   6.4436e+0,   8.5492e+1,   1.5881e+1,
Kidney            ,   8.6397e+3,   1.3585e-1,   4.3867e+4,   6.4432e+0,   8.5437e+1,   1.5871e+1,
Kidney            ,   8.6497e+3,   1.3587e-1,   4.3824e+4,   6.4428e+0,   8.5383e+1,   1.5861e+1,
Kidney            ,   8.6596e+3,   1.3588e-1,   4.3781e+4,   6.4424e+0,   8.5329e+1,   1.5851e+1,
Kidney            ,   8.6696e+3,   1.3589e-1,   4.3739e+4,   6.4420e+0,   8.5275e+1,   1.5841e+1,
Kidney            ,   8.6796e+3,   1.3591e-1,   4.3696e+4,   6.4416e+0,   8.5220e+1,   1.5831e+1,
Kidney            ,   8.6896e+3,   1.3592e-1,   4.3653e+4,   6.4412e+0,   8.5166e+1,   1.5821e+1,
Kidney            ,   8.6996e+3,   1.3594e-1,   4.3610e+4,   6.4408e+0,   8.5112e+1,   1.5812e+1,
Kidney            ,   8.7096e+3,   1.3595e-1,   4.3568e+4,   6.4403e+0,   8.5058e+1,   1.5802e+1,
Kidney            ,   8.7197e+3,   1.3597e-1,   4.3525e+4,   6.4399e+0,   8.5004e+1,   1.5792e+1,
Kidney            ,   8.7297e+3,   1.3598e-1,   4.3483e+4,   6.4395e+0,   8.4950e+1,   1.5782e+1,
Kidney            ,   8.7398e+3,   1.3600e-1,   4.3440e+4,   6.4391e+0,   8.4896e+1,   1.5772e+1,
Kidney            ,   8.7498e+3,   1.3601e-1,   4.3398e+4,   6.4387e+0,   8.4842e+1,   1.5762e+1,
Kidney            ,   8.7599e+3,   1.3603e-1,   4.3355e+4,   6.4383e+0,   8.4788e+1,   1.5752e+1,
Kidney            ,   8.7700e+3,   1.3604e-1,   4.3313e+4,   6.4379e+0,   8.4735e+1,   1.5742e+1,
Kidney            ,   8.7801e+3,   1.3606e-1,   4.3270e+4,   6.4375e+0,   8.4681e+1,   1.5733e+1,
Kidney            ,   8.7902e+3,   1.3607e-1,   4.3228e+4,   6.4371e+0,   8.4627e+1,   1.5723e+1,
Kidney            ,   8.8004e+3,   1.3609e-1,   4.3186e+4,   6.4367e+0,   8.4573e+1,   1.5713e+1,
Kidney            ,   8.8105e+3,   1.3610e-1,   4.3144e+4,   6.4362e+0,   8.4520e+1,   1.5703e+1,
Kidney            ,   8.8206e+3,   1.3612e-1,   4.3101e+4,   6.4358e+0,   8.4466e+1,   1.5693e+1,
Kidney            ,   8.8308e+3,   1.3613e-1,   4.3059e+4,   6.4354e+0,   8.4412e+1,   1.5683e+1,
Kidney            ,   8.8410e+3,   1.3615e-1,   4.3017e+4,   6.4350e+0,   8.4359e+1,   1.5674e+1,
Kidney            ,   8.8512e+3,   1.3616e-1,   4.2975e+4,   6.4346e+0,   8.4305e+1,   1.5664e+1,
Kidney            ,   8.8614e+3,   1.3618e-1,   4.2933e+4,   6.4342e+0,   8.4252e+1,   1.5654e+1,
Kidney            ,   8.8716e+3,   1.3619e-1,   4.2891e+4,   6.4338e+0,   8.4198e+1,   1.5644e+1,
Kidney            ,   8.8818e+3,   1.3621e-1,   4.2849e+4,   6.4334e+0,   8.4145e+1,   1.5635e+1,
Kidney            ,   8.8920e+3,   1.3622e-1,   4.2807e+4,   6.4330e+0,   8.4091e+1,   1.5625e+1,
Kidney            ,   8.9023e+3,   1.3624e-1,   4.2765e+4,   6.4325e+0,   8.4038e+1,   1.5615e+1,
Kidney            ,   8.9125e+3,   1.3625e-1,   4.2724e+4,   6.4321e+0,   8.3984e+1,   1.5605e+1,
Kidney            ,   8.9228e+3,   1.3627e-1,   4.2682e+4,   6.4317e+0,   8.3931e+1,   1.5595e+1,
Kidney            ,   8.9331e+3,   1.3628e-1,   4.2640e+4,   6.4313e+0,   8.3878e+1,   1.5586e+1,
Kidney            ,   8.9433e+3,   1.3630e-1,   4.2598e+4,   6.4309e+0,   8.3825e+1,   1.5576e+1,
Kidney            ,   8.9536e+3,   1.3631e-1,   4.2557e+4,   6.4305e+0,   8.3771e+1,   1.5566e+1,
Kidney            ,   8.9640e+3,   1.3633e-1,   4.2515e+4,   6.4301e+0,   8.3718e+1,   1.5556e+1,
Kidney            ,   8.9743e+3,   1.3634e-1,   4.2474e+4,   6.4297e+0,   8.3665e+1,   1.5547e+1,
Kidney            ,   8.9846e+3,   1.3636e-1,   4.2432e+4,   6.4292e+0,   8.3612e+1,   1.5537e+1,
Kidney            ,   8.9950e+3,   1.3637e-1,   4.2391e+4,   6.4288e+0,   8.3559e+1,   1.5527e+1,
Kidney            ,   9.0053e+3,   1.3639e-1,   4.2349e+4,   6.4284e+0,   8.3506e+1,   1.5518e+1,
Kidney            ,   9.0157e+3,   1.3640e-1,   4.2308e+4,   6.4280e+0,   8.3453e+1,   1.5508e+1,
Kidney            ,   9.0261e+3,   1.3642e-1,   4.2266e+4,   6.4276e+0,   8.3400e+1,   1.5498e+1,
Kidney            ,   9.0365e+3,   1.3643e-1,   4.2225e+4,   6.4272e+0,   8.3347e+1,   1.5489e+1,
Kidney            ,   9.0469e+3,   1.3645e-1,   4.2184e+4,   6.4268e+0,   8.3294e+1,   1.5479e+1,
Kidney            ,   9.0573e+3,   1.3646e-1,   4.2143e+4,   6.4263e+0,   8.3241e+1,   1.5469e+1,
Kidney            ,   9.0678e+3,   1.3647e-1,   4.2101e+4,   6.4259e+0,   8.3188e+1,   1.5460e+1,
Kidney            ,   9.0782e+3,   1.3649e-1,   4.2060e+4,   6.4255e+0,   8.3135e+1,   1.5450e+1,
Kidney            ,   9.0887e+3,   1.3650e-1,   4.2019e+4,   6.4251e+0,   8.3083e+1,   1.5440e+1,
Kidney            ,   9.0991e+3,   1.3652e-1,   4.1978e+4,   6.4247e+0,   8.3030e+1,   1.5431e+1,
Kidney            ,   9.1096e+3,   1.3653e-1,   4.1937e+4,   6.4243e+0,   8.2977e+1,   1.5421e+1,
Kidney            ,   9.1201e+3,   1.3655e-1,   4.1896e+4,   6.4239e+0,   8.2924e+1,   1.5411e+1,
Kidney            ,   9.1306e+3,   1.3656e-1,   4.1855e+4,   6.4234e+0,   8.2872e+1,   1.5402e+1,
Kidney            ,   9.1411e+3,   1.3658e-1,   4.1814e+4,   6.4230e+0,   8.2819e+1,   1.5392e+1,
Kidney            ,   9.1517e+3,   1.3659e-1,   4.1773e+4,   6.4226e+0,   8.2767e+1,   1.5382e+1,
Kidney            ,   9.1622e+3,   1.3661e-1,   4.1733e+4,   6.4222e+0,   8.2714e+1,   1.5373e+1,
Kidney            ,   9.1728e+3,   1.3662e-1,   4.1692e+4,   6.4218e+0,   8.2662e+1,   1.5363e+1,
Kidney            ,   9.1833e+3,   1.3664e-1,   4.1651e+4,   6.4214e+0,   8.2609e+1,   1.5354e+1,
Kidney            ,   9.1939e+3,   1.3665e-1,   4.1610e+4,   6.4209e+0,   8.2557e+1,   1.5344e+1,
Kidney            ,   9.2045e+3,   1.3667e-1,   4.1570e+4,   6.4205e+0,   8.2504e+1,   1.5334e+1,
Kidney            ,   9.2151e+3,   1.3668e-1,   4.1529e+4,   6.4201e+0,   8.2452e+1,   1.5325e+1,
Kidney            ,   9.2257e+3,   1.3670e-1,   4.1489e+4,   6.4197e+0,   8.2399e+1,   1.5315e+1,
Kidney            ,   9.2363e+3,   1.3671e-1,   4.1448e+4,   6.4193e+0,   8.2347e+1,   1.5306e+1,
Kidney            ,   9.2470e+3,   1.3673e-1,   4.1408e+4,   6.4189e+0,   8.2295e+1,   1.5296e+1,
Kidney            ,   9.2576e+3,   1.3674e-1,   4.1367e+4,   6.4184e+0,   8.2243e+1,   1.5287e+1,
Kidney            ,   9.2683e+3,   1.3676e-1,   4.1327e+4,   6.4180e+0,   8.2190e+1,   1.5277e+1,
Kidney            ,   9.2790e+3,   1.3677e-1,   4.1286e+4,   6.4176e+0,   8.2138e+1,   1.5267e+1,
Kidney            ,   9.2897e+3,   1.3679e-1,   4.1246e+4,   6.4172e+0,   8.2086e+1,   1.5258e+1,
Kidney            ,   9.3004e+3,   1.3680e-1,   4.1206e+4,   6.4168e+0,   8.2034e+1,   1.5248e+1,
Kidney            ,   9.3111e+3,   1.3682e-1,   4.1165e+4,   6.4163e+0,   8.1982e+1,   1.5239e+1,
Kidney            ,   9.3218e+3,   1.3683e-1,   4.1125e+4,   6.4159e+0,   8.1930e+1,   1.5229e+1,
Kidney            ,   9.3325e+3,   1.3685e-1,   4.1085e+4,   6.4155e+0,   8.1878e+1,   1.5220e+1,
Kidney            ,   9.3433e+3,   1.3686e-1,   4.1045e+4,   6.4151e+0,   8.1826e+1,   1.5210e+1,
Kidney            ,   9.3541e+3,   1.3688e-1,   4.1005e+4,   6.4147e+0,   8.1774e+1,   1.5201e+1,
Kidney            ,   9.3648e+3,   1.3689e-1,   4.0965e+4,   6.4142e+0,   8.1722e+1,   1.5191e+1,
Kidney            ,   9.3756e+3,   1.3691e-1,   4.0925e+4,   6.4138e+0,   8.1670e+1,   1.5182e+1,
Kidney            ,   9.3864e+3,   1.3692e-1,   4.0885e+4,   6.4134e+0,   8.1618e+1,   1.5172e+1,
Kidney            ,   9.3972e+3,   1.3694e-1,   4.0845e+4,   6.4130e+0,   8.1566e+1,   1.5163e+1,
Kidney            ,   9.4081e+3,   1.3695e-1,   4.0805e+4,   6.4126e+0,   8.1515e+1,   1.5153e+1,
Kidney            ,   9.4189e+3,   1.3697e-1,   4.0765e+4,   6.4121e+0,   8.1463e+1,   1.5144e+1,
Kidney            ,   9.4297e+3,   1.3698e-1,   4.0725e+4,   6.4117e+0,   8.1411e+1,   1.5134e+1,
Kidney            ,   9.4406e+3,   1.3700e-1,   4.0686e+4,   6.4113e+0,   8.1360e+1,   1.5125e+1,
Kidney            ,   9.4515e+3,   1.3701e-1,   4.0646e+4,   6.4109e+0,   8.1308e+1,   1.5116e+1,
Kidney            ,   9.4624e+3,   1.3703e-1,   4.0606e+4,   6.4104e+0,   8.1256e+1,   1.5106e+1,
Kidney            ,   9.4733e+3,   1.3704e-1,   4.0567e+4,   6.4100e+0,   8.1205e+1,   1.5097e+1,
Kidney            ,   9.4842e+3,   1.3705e-1,   4.0527e+4,   6.4096e+0,   8.1153e+1,   1.5087e+1,
Kidney            ,   9.4951e+3,   1.3707e-1,   4.0487e+4,   6.4092e+0,   8.1102e+1,   1.5078e+1,
Kidney            ,   9.5060e+3,   1.3708e-1,   4.0448e+4,   6.4087e+0,   8.1050e+1,   1.5068e+1,
Kidney            ,   9.5170e+3,   1.3710e-1,   4.0408e+4,   6.4083e+0,   8.0999e+1,   1.5059e+1,
Kidney            ,   9.5280e+3,   1.3711e-1,   4.0369e+4,   6.4079e+0,   8.0947e+1,   1.5050e+1,
Kidney            ,   9.5389e+3,   1.3713e-1,   4.0330e+4,   6.4075e+0,   8.0896e+1,   1.5040e+1,
Kidney            ,   9.5499e+3,   1.3714e-1,   4.0290e+4,   6.4070e+0,   8.0845e+1,   1.5031e+1,
Kidney            ,   9.5609e+3,   1.3716e-1,   4.0251e+4,   6.4066e+0,   8.0793e+1,   1.5021e+1,
Kidney            ,   9.5719e+3,   1.3717e-1,   4.0212e+4,   6.4062e+0,   8.0742e+1,   1.5012e+1,
Kidney            ,   9.5830e+3,   1.3719e-1,   4.0172e+4,   6.4058e+0,   8.0691e+1,   1.5003e+1,
Kidney            ,   9.5940e+3,   1.3720e-1,   4.0133e+4,   6.4053e+0,   8.0640e+1,   1.4993e+1,
Kidney            ,   9.6051e+3,   1.3722e-1,   4.0094e+4,   6.4049e+0,   8.0588e+1,   1.4984e+1,
Kidney            ,   9.6161e+3,   1.3723e-1,   4.0055e+4,   6.4045e+0,   8.0537e+1,   1.4975e+1,
Kidney            ,   9.6272e+3,   1.3725e-1,   4.0016e+4,   6.4041e+0,   8.0486e+1,   1.4965e+1,
Kidney            ,   9.6383e+3,   1.3726e-1,   3.9977e+4,   6.4036e+0,   8.0435e+1,   1.4956e+1,
Kidney            ,   9.6494e+3,   1.3728e-1,   3.9938e+4,   6.4032e+0,   8.0384e+1,   1.4947e+1,
Kidney            ,   9.6605e+3,   1.3729e-1,   3.9899e+4,   6.4028e+0,   8.0333e+1,   1.4937e+1,
Kidney            ,   9.6716e+3,   1.3731e-1,   3.9860e+4,   6.4023e+0,   8.0282e+1,   1.4928e+1,
Kidney            ,   9.6828e+3,   1.3732e-1,   3.9821e+4,   6.4019e+0,   8.0231e+1,   1.4919e+1,
Kidney            ,   9.6939e+3,   1.3734e-1,   3.9782e+4,   6.4015e+0,   8.0180e+1,   1.4909e+1,
Kidney            ,   9.7051e+3,   1.3735e-1,   3.9743e+4,   6.4011e+0,   8.0129e+1,   1.4900e+1,
Kidney            ,   9.7163e+3,   1.3737e-1,   3.9705e+4,   6.4006e+0,   8.0078e+1,   1.4891e+1,
Kidney            ,   9.7275e+3,   1.3738e-1,   3.9666e+4,   6.4002e+0,   8.0027e+1,   1.4881e+1,
Kidney            ,   9.7387e+3,   1.3740e-1,   3.9627e+4,   6.3998e+0,   7.9977e+1,   1.4872e+1,
Kidney            ,   9.7499e+3,   1.3741e-1,   3.9588e+4,   6.3993e+0,   7.9926e+1,   1.4863e+1,
Kidney            ,   9.7611e+3,   1.3743e-1,   3.9550e+4,   6.3989e+0,   7.9875e+1,   1.4853e+1,
Kidney            ,   9.7724e+3,   1.3744e-1,   3.9511e+4,   6.3985e+0,   7.9824e+1,   1.4844e+1,
Kidney            ,   9.7836e+3,   1.3746e-1,   3.9473e+4,   6.3980e+0,   7.9774e+1,   1.4835e+1,
Kidney            ,   9.7949e+3,   1.3747e-1,   3.9434e+4,   6.3976e+0,   7.9723e+1,   1.4826e+1,
Kidney            ,   9.8062e+3,   1.3749e-1,   3.9396e+4,   6.3972e+0,   7.9673e+1,   1.4816e+1,
Kidney            ,   9.8175e+3,   1.3750e-1,   3.9357e+4,   6.3968e+0,   7.9622e+1,   1.4807e+1,
Kidney            ,   9.8288e+3,   1.3752e-1,   3.9319e+4,   6.3963e+0,   7.9571e+1,   1.4798e+1,
Kidney            ,   9.8401e+3,   1.3753e-1,   3.9281e+4,   6.3959e+0,   7.9521e+1,   1.4789e+1,
Kidney            ,   9.8514e+3,   1.3755e-1,   3.9242e+4,   6.3955e+0,   7.9470e+1,   1.4779e+1,
Kidney            ,   9.8628e+3,   1.3756e-1,   3.9204e+4,   6.3950e+0,   7.9420e+1,   1.4770e+1,
Kidney            ,   9.8742e+3,   1.3758e-1,   3.9166e+4,   6.3946e+0,   7.9370e+1,   1.4761e+1,
Kidney            ,   9.8855e+3,   1.3759e-1,   3.9128e+4,   6.3941e+0,   7.9319e+1,   1.4752e+1,
Kidney            ,   9.8969e+3,   1.3760e-1,   3.9090e+4,   6.3937e+0,   7.9269e+1,   1.4743e+1,
Kidney            ,   9.9083e+3,   1.3762e-1,   3.9052e+4,   6.3933e+0,   7.9219e+1,   1.4733e+1,
Kidney            ,   9.9197e+3,   1.3763e-1,   3.9013e+4,   6.3928e+0,   7.9168e+1,   1.4724e+1,
Kidney            ,   9.9312e+3,   1.3765e-1,   3.8975e+4,   6.3924e+0,   7.9118e+1,   1.4715e+1,
Kidney            ,   9.9426e+3,   1.3766e-1,   3.8937e+4,   6.3920e+0,   7.9068e+1,   1.4706e+1,
Kidney            ,   9.9541e+3,   1.3768e-1,   3.8899e+4,   6.3915e+0,   7.9018e+1,   1.4697e+1,
Kidney            ,   9.9655e+3,   1.3769e-1,   3.8862e+4,   6.3911e+0,   7.8967e+1,   1.4687e+1,
Kidney            ,   9.9770e+3,   1.3771e-1,   3.8824e+4,   6.3907e+0,   7.8917e+1,   1.4678e+1,
Kidney            ,   9.9885e+3,   1.3772e-1,   3.8786e+4,   6.3902e+0,   7.8867e+1,   1.4669e+1,
Kidney            ,   1.0000e+4,   1.3774e-1,   3.8748e+4,   6.3898e+0,   7.8817e+1,   1.4660e+1,
Kidney            ,   1.0012e+4,   1.3775e-1,   3.8710e+4,   6.3893e+0,   7.8767e+1,   1.4651e+1,
Kidney            ,   1.0023e+4,   1.3777e-1,   3.8673e+4,   6.3889e+0,   7.8717e+1,   1.4642e+1,
Kidney            ,   1.0035e+4,   1.3778e-1,   3.8635e+4,   6.3885e+0,   7.8667e+1,   1.4633e+1,
Kidney            ,   1.0046e+4,   1.3780e-1,   3.8597e+4,   6.3880e+0,   7.8617e+1,   1.4623e+1,
Kidney            ,   1.0058e+4,   1.3781e-1,   3.8560e+4,   6.3876e+0,   7.8567e+1,   1.4614e+1,
Kidney            ,   1.0069e+4,   1.3783e-1,   3.8522e+4,   6.3872e+0,   7.8518e+1,   1.4605e+1,
Kidney            ,   1.0081e+4,   1.3784e-1,   3.8485e+4,   6.3867e+0,   7.8468e+1,   1.4596e+1,
Kidney            ,   1.0093e+4,   1.3786e-1,   3.8447e+4,   6.3863e+0,   7.8418e+1,   1.4587e+1,
Kidney            ,   1.0104e+4,   1.3787e-1,   3.8410e+4,   6.3858e+0,   7.8368e+1,   1.4578e+1,
Kidney            ,   1.0116e+4,   1.3789e-1,   3.8372e+4,   6.3854e+0,   7.8318e+1,   1.4569e+1,
Kidney            ,   1.0127e+4,   1.3790e-1,   3.8335e+4,   6.3849e+0,   7.8269e+1,   1.4560e+1,
Kidney            ,   1.0139e+4,   1.3792e-1,   3.8298e+4,   6.3845e+0,   7.8219e+1,   1.4551e+1,
Kidney            ,   1.0151e+4,   1.3793e-1,   3.8260e+4,   6.3841e+0,   7.8169e+1,   1.4542e+1,
Kidney            ,   1.0162e+4,   1.3795e-1,   3.8223e+4,   6.3836e+0,   7.8120e+1,   1.4532e+1,
Kidney            ,   1.0174e+4,   1.3796e-1,   3.8186e+4,   6.3832e+0,   7.8070e+1,   1.4523e+1,
Kidney            ,   1.0186e+4,   1.3798e-1,   3.8149e+4,   6.3827e+0,   7.8021e+1,   1.4514e+1,
Kidney            ,   1.0198e+4,   1.3799e-1,   3.8112e+4,   6.3823e+0,   7.7971e+1,   1.4505e+1,
Kidney            ,   1.0209e+4,   1.3801e-1,   3.8074e+4,   6.3818e+0,   7.7922e+1,   1.4496e+1,
Kidney            ,   1.0221e+4,   1.3802e-1,   3.8037e+4,   6.3814e+0,   7.7872e+1,   1.4487e+1,
Kidney            ,   1.0233e+4,   1.3804e-1,   3.8000e+4,   6.3810e+0,   7.7823e+1,   1.4478e+1,
Kidney            ,   1.0245e+4,   1.3805e-1,   3.7963e+4,   6.3805e+0,   7.7773e+1,   1.4469e+1,
Kidney            ,   1.0257e+4,   1.3807e-1,   3.7926e+4,   6.3801e+0,   7.7724e+1,   1.4460e+1,
Kidney            ,   1.0268e+4,   1.3808e-1,   3.7889e+4,   6.3796e+0,   7.7675e+1,   1.4451e+1,
Kidney            ,   1.0280e+4,   1.3810e-1,   3.7853e+4,   6.3792e+0,   7.7625e+1,   1.4442e+1,
Kidney            ,   1.0292e+4,   1.3811e-1,   3.7816e+4,   6.3787e+0,   7.7576e+1,   1.4433e+1,
Kidney            ,   1.0304e+4,   1.3813e-1,   3.7779e+4,   6.3783e+0,   7.7527e+1,   1.4424e+1,
Kidney            ,   1.0316e+4,   1.3814e-1,   3.7742e+4,   6.3778e+0,   7.7478e+1,   1.4415e+1,
Kidney            ,   1.0328e+4,   1.3815e-1,   3.7706e+4,   6.3774e+0,   7.7428e+1,   1.4406e+1,
Kidney            ,   1.0340e+4,   1.3817e-1,   3.7669e+4,   6.3769e+0,   7.7379e+1,   1.4397e+1,
Kidney            ,   1.0351e+4,   1.3818e-1,   3.7632e+4,   6.3765e+0,   7.7330e+1,   1.4388e+1,
Kidney            ,   1.0363e+4,   1.3820e-1,   3.7596e+4,   6.3760e+0,   7.7281e+1,   1.4379e+1,
Kidney            ,   1.0375e+4,   1.3821e-1,   3.7559e+4,   6.3756e+0,   7.7232e+1,   1.4370e+1,
Kidney            ,   1.0387e+4,   1.3823e-1,   3.7522e+4,   6.3751e+0,   7.7183e+1,   1.4361e+1,
Kidney            ,   1.0399e+4,   1.3824e-1,   3.7486e+4,   6.3747e+0,   7.7134e+1,   1.4352e+1,
Kidney            ,   1.0411e+4,   1.3826e-1,   3.7450e+4,   6.3742e+0,   7.7085e+1,   1.4343e+1,
Kidney            ,   1.0423e+4,   1.3827e-1,   3.7413e+4,   6.3738e+0,   7.7036e+1,   1.4334e+1,
Kidney            ,   1.0435e+4,   1.3829e-1,   3.7377e+4,   6.3733e+0,   7.6987e+1,   1.4325e+1,
Kidney            ,   1.0447e+4,   1.3830e-1,   3.7340e+4,   6.3729e+0,   7.6938e+1,   1.4316e+1,
Kidney            ,   1.0459e+4,   1.3832e-1,   3.7304e+4,   6.3724e+0,   7.6890e+1,   1.4307e+1,
Kidney            ,   1.0471e+4,   1.3833e-1,   3.7268e+4,   6.3720e+0,   7.6841e+1,   1.4299e+1,
Kidney            ,   1.0483e+4,   1.3835e-1,   3.7232e+4,   6.3715e+0,   7.6792e+1,   1.4290e+1,
Kidney            ,   1.0495e+4,   1.3836e-1,   3.7195e+4,   6.3711e+0,   7.6743e+1,   1.4281e+1,
Kidney            ,   1.0508e+4,   1.3838e-1,   3.7159e+4,   6.3706e+0,   7.6695e+1,   1.4272e+1,
Kidney            ,   1.0520e+4,   1.3839e-1,   3.7123e+4,   6.3701e+0,   7.6646e+1,   1.4263e+1,
Kidney            ,   1.0532e+4,   1.3841e-1,   3.7087e+4,   6.3697e+0,   7.6597e+1,   1.4254e+1,
Kidney            ,   1.0544e+4,   1.3842e-1,   3.7051e+4,   6.3692e+0,   7.6549e+1,   1.4245e+1,
Kidney            ,   1.0556e+4,   1.3844e-1,   3.7015e+4,   6.3688e+0,   7.6500e+1,   1.4236e+1,
Kidney            ,   1.0568e+4,   1.3845e-1,   3.6979e+4,   6.3683e+0,   7.6452e+1,   1.4227e+1,
Kidney            ,   1.0580e+4,   1.3847e-1,   3.6943e+4,   6.3679e+0,   7.6403e+1,   1.4219e+1,
Kidney            ,   1.0593e+4,   1.3848e-1,   3.6907e+4,   6.3674e+0,   7.6355e+1,   1.4210e+1,
Kidney            ,   1.0605e+4,   1.3850e-1,   3.6871e+4,   6.3669e+0,   7.6306e+1,   1.4201e+1,
