Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
BoneCortical      ,   1.0568e+1,   2.0029e-2,   5.2390e+4,   6.5027e+2,   6.8680e+3,   1.0948e+3,
BoneCortical      ,   1.0580e+1,   2.0029e-2,   5.2333e+4,   6.5024e+2,   6.8640e+3,   1.0941e+3,
BoneCortical      ,   1.0593e+1,   2.0029e-2,   5.2276e+4,   6.5021e+2,   6.8600e+3,   1.0935e+3,
BoneCortical      ,   1.0605e+1,   2.0030e-2,   5.2218e+4,   6.5017e+2,   6.8561e+3,   1.0929e+3,
BoneCortical      ,   1.0617e+1,   2.0030e-2,   5.2161e+4,   6.5014e+2,   6.8521e+3,   1.0922e+3,
BoneCortical      ,   1.0629e+1,   2.0030e-2,   5.2103e+4,   6.5011e+2,   6.8482e+3,   1.0916e+3,
BoneCortical      ,   1.0641e+1,   2.0030e-2,   5.2046e+4,   6.5008e+2,   6.8442e+3,   1.0910e+3,
BoneCortical      ,   1.0654e+1,   2.0030e-2,   5.1989e+4,   6.5005e+2,   6.8403e+3,   1.0903e+3,
BoneCortical      ,   1.0666e+1,   2.0030e-2,   5.1931e+4,   6.5002e+2,   6.8364e+3,   1.0897e+3,
BoneCortical      ,   1.0678e+1,   2.0030e-2,   5.1874e+4,   6.4999e+2,   6.8324e+3,   1.0891e+3,
BoneCortical      ,   1.0691e+1,   2.0030e-2,   5.1817e+4,   6.4996e+2,   6.8285e+3,   1.0885e+3,
BoneCortical      ,   1.0703e+1,   2.0030e-2,   5.1759e+4,   6.4993e+2,   6.8245e+3,   1.0878e+3,
BoneCortical      ,   1.0715e+1,   2.0030e-2,   5.1702e+4,   6.4991e+2,   6.8206e+3,   1.0872e+3,
BoneCortical      ,   1.0728e+1,   2.0030e-2,   5.1645e+4,   6.4988e+2,   6.8167e+3,   1.0866e+3,
BoneCortical      ,   1.0740e+1,   2.0030e-2,   5.1587e+4,   6.4986e+2,   6.8127e+3,   1.0860e+3,
BoneCortical      ,   1.0752e+1,   2.0030e-2,   5.1530e+4,   6.4983e+2,   6.8088e+3,   1.0853e+3,
BoneCortical      ,   1.0765e+1,   2.0030e-2,   5.1473e+4,   6.4981e+2,   6.8049e+3,   1.0847e+3,
BoneCortical      ,   1.0777e+1,   2.0030e-2,   5.1415e+4,   6.4978e+2,   6.8010e+3,   1.0841e+3,
BoneCortical      ,   1.0789e+1,   2.0030e-2,   5.1358e+4,   6.4976e+2,   6.7971e+3,   1.0835e+3,
BoneCortical      ,   1.0802e+1,   2.0030e-2,   5.1301e+4,   6.4974e+2,   6.7931e+3,   1.0828e+3,
BoneCortical      ,   1.0814e+1,   2.0030e-2,   5.1243e+4,   6.4972e+2,   6.7892e+3,   1.0822e+3,
BoneCortical      ,   1.0827e+1,   2.0030e-2,   5.1186e+4,   6.4970e+2,   6.7853e+3,   1.0816e+3,
BoneCortical      ,   1.0839e+1,   2.0030e-2,   5.1129e+4,   6.4968e+2,   6.7814e+3,   1.0810e+3,
BoneCortical      ,   1.0852e+1,   2.0030e-2,   5.1072e+4,   6.4966e+2,   6.7775e+3,   1.0803e+3,
BoneCortical      ,   1.0864e+1,   2.0030e-2,   5.1015e+4,   6.4964e+2,   6.7736e+3,   1.0797e+3,
BoneCortical      ,   1.0877e+1,   2.0030e-2,   5.0957e+4,   6.4962e+2,   6.7697e+3,   1.0791e+3,
BoneCortical      ,   1.0889e+1,   2.0030e-2,   5.0900e+4,   6.4960e+2,   6.7658e+3,   1.0785e+3,
BoneCortical      ,   1.0902e+1,   2.0030e-2,   5.0843e+4,   6.4959e+2,   6.7619e+3,   1.0778e+3,
BoneCortical      ,   1.0914e+1,   2.0030e-2,   5.0786e+4,   6.4957e+2,   6.7580e+3,   1.0772e+3,
BoneCortical      ,   1.0927e+1,   2.0030e-2,   5.0729e+4,   6.4956e+2,   6.7541e+3,   1.0766e+3,
BoneCortical      ,   1.0940e+1,   2.0030e-2,   5.0671e+4,   6.4954e+2,   6.7502e+3,   1.0760e+3,
BoneCortical      ,   1.0952e+1,   2.0030e-2,   5.0614e+4,   6.4953e+2,   6.7463e+3,   1.0754e+3,
BoneCortical      ,   1.0965e+1,   2.0030e-2,   5.0557e+4,   6.4951e+2,   6.7424e+3,   1.0747e+3,
BoneCortical      ,   1.0977e+1,   2.0030e-2,   5.0500e+4,   6.4950e+2,   6.7385e+3,   1.0741e+3,
BoneCortical      ,   1.0990e+1,   2.0031e-2,   5.0443e+4,   6.4949e+2,   6.7347e+3,   1.0735e+3,
BoneCortical      ,   1.1003e+1,   2.0031e-2,   5.0386e+4,   6.4948e+2,   6.7308e+3,   1.0729e+3,
BoneCortical      ,   1.1015e+1,   2.0031e-2,   5.0329e+4,   6.4947e+2,   6.7269e+3,   1.0723e+3,
BoneCortical      ,   1.1028e+1,   2.0031e-2,   5.0272e+4,   6.4946e+2,   6.7230e+3,   1.0716e+3,
BoneCortical      ,   1.1041e+1,   2.0031e-2,   5.0215e+4,   6.4945e+2,   6.7191e+3,   1.0710e+3,
BoneCortical      ,   1.1054e+1,   2.0031e-2,   5.0158e+4,   6.4944e+2,   6.7153e+3,   1.0704e+3,
BoneCortical      ,   1.1066e+1,   2.0031e-2,   5.0101e+4,   6.4943e+2,   6.7114e+3,   1.0698e+3,
BoneCortical      ,   1.1079e+1,   2.0031e-2,   5.0044e+4,   6.4943e+2,   6.7075e+3,   1.0692e+3,
BoneCortical      ,   1.1092e+1,   2.0031e-2,   4.9987e+4,   6.4942e+2,   6.7037e+3,   1.0686e+3,
BoneCortical      ,   1.1105e+1,   2.0031e-2,   4.9930e+4,   6.4941e+2,   6.6998e+3,   1.0679e+3,
BoneCortical      ,   1.1117e+1,   2.0031e-2,   4.9873e+4,   6.4941e+2,   6.6959e+3,   1.0673e+3,
BoneCortical      ,   1.1130e+1,   2.0031e-2,   4.9816e+4,   6.4940e+2,   6.6921e+3,   1.0667e+3,
BoneCortical      ,   1.1143e+1,   2.0031e-2,   4.9759e+4,   6.4940e+2,   6.6882e+3,   1.0661e+3,
BoneCortical      ,   1.1156e+1,   2.0031e-2,   4.9702e+4,   6.4940e+2,   6.6844e+3,   1.0655e+3,
BoneCortical      ,   1.1169e+1,   2.0031e-2,   4.9645e+4,   6.4939e+2,   6.6805e+3,   1.0649e+3,
BoneCortical      ,   1.1181e+1,   2.0031e-2,   4.9588e+4,   6.4939e+2,   6.6767e+3,   1.0643e+3,
BoneCortical      ,   1.1194e+1,   2.0031e-2,   4.9531e+4,   6.4939e+2,   6.6728e+3,   1.0636e+3,
BoneCortical      ,   1.1207e+1,   2.0031e-2,   4.9474e+4,   6.4939e+2,   6.6690e+3,   1.0630e+3,
BoneCortical      ,   1.1220e+1,   2.0031e-2,   4.9417e+4,   6.4939e+2,   6.6651e+3,   1.0624e+3,
BoneCortical      ,   1.1233e+1,   2.0031e-2,   4.9360e+4,   6.4939e+2,   6.6613e+3,   1.0618e+3,
BoneCortical      ,   1.1246e+1,   2.0031e-2,   4.9304e+4,   6.4939e+2,   6.6575e+3,   1.0612e+3,
BoneCortical      ,   1.1259e+1,   2.0031e-2,   4.9247e+4,   6.4939e+2,   6.6536e+3,   1.0606e+3,
BoneCortical      ,   1.1272e+1,   2.0031e-2,   4.9190e+4,   6.4940e+2,   6.6498e+3,   1.0600e+3,
BoneCortical      ,   1.1285e+1,   2.0031e-2,   4.9133e+4,   6.4940e+2,   6.6459e+3,   1.0594e+3,
BoneCortical      ,   1.1298e+1,   2.0031e-2,   4.9076e+4,   6.4941e+2,   6.6421e+3,   1.0588e+3,
BoneCortical      ,   1.1311e+1,   2.0031e-2,   4.9020e+4,   6.4941e+2,   6.6383e+3,   1.0581e+3,
BoneCortical      ,   1.1324e+1,   2.0031e-2,   4.8963e+4,   6.4942e+2,   6.6345e+3,   1.0575e+3,
BoneCortical      ,   1.1337e+1,   2.0031e-2,   4.8906e+4,   6.4942e+2,   6.6306e+3,   1.0569e+3,
BoneCortical      ,   1.1350e+1,   2.0031e-2,   4.8850e+4,   6.4943e+2,   6.6268e+3,   1.0563e+3,
BoneCortical      ,   1.1363e+1,   2.0031e-2,   4.8793e+4,   6.4944e+2,   6.6230e+3,   1.0557e+3,
BoneCortical      ,   1.1376e+1,   2.0031e-2,   4.8736e+4,   6.4944e+2,   6.6192e+3,   1.0551e+3,
BoneCortical      ,   1.1389e+1,   2.0031e-2,   4.8680e+4,   6.4945e+2,   6.6154e+3,   1.0545e+3,
BoneCortical      ,   1.1402e+1,   2.0032e-2,   4.8623e+4,   6.4946e+2,   6.6116e+3,   1.0539e+3,
BoneCortical      ,   1.1416e+1,   2.0032e-2,   4.8566e+4,   6.4947e+2,   6.6078e+3,   1.0533e+3,
BoneCortical      ,   1.1429e+1,   2.0032e-2,   4.8510e+4,   6.4948e+2,   6.6039e+3,   1.0527e+3,
BoneCortical      ,   1.1442e+1,   2.0032e-2,   4.8453e+4,   6.4949e+2,   6.6001e+3,   1.0521e+3,
BoneCortical      ,   1.1455e+1,   2.0032e-2,   4.8397e+4,   6.4951e+2,   6.5963e+3,   1.0515e+3,
BoneCortical      ,   1.1468e+1,   2.0032e-2,   4.8340e+4,   6.4952e+2,   6.5925e+3,   1.0509e+3,
BoneCortical      ,   1.1482e+1,   2.0032e-2,   4.8283e+4,   6.4953e+2,   6.5887e+3,   1.0502e+3,
BoneCortical      ,   1.1495e+1,   2.0032e-2,   4.8227e+4,   6.4955e+2,   6.5849e+3,   1.0496e+3,
BoneCortical      ,   1.1508e+1,   2.0032e-2,   4.8170e+4,   6.4956e+2,   6.5811e+3,   1.0490e+3,
BoneCortical      ,   1.1521e+1,   2.0032e-2,   4.8114e+4,   6.4958e+2,   6.5774e+3,   1.0484e+3,
BoneCortical      ,   1.1535e+1,   2.0032e-2,   4.8057e+4,   6.4959e+2,   6.5736e+3,   1.0478e+3,
BoneCortical      ,   1.1548e+1,   2.0032e-2,   4.8001e+4,   6.4961e+2,   6.5698e+3,   1.0472e+3,
BoneCortical      ,   1.1561e+1,   2.0032e-2,   4.7945e+4,   6.4963e+2,   6.5660e+3,   1.0466e+3,
BoneCortical      ,   1.1574e+1,   2.0032e-2,   4.7888e+4,   6.4964e+2,   6.5622e+3,   1.0460e+3,
BoneCortical      ,   1.1588e+1,   2.0032e-2,   4.7832e+4,   6.4966e+2,   6.5584e+3,   1.0454e+3,
BoneCortical      ,   1.1601e+1,   2.0032e-2,   4.7775e+4,   6.4968e+2,   6.5546e+3,   1.0448e+3,
BoneCortical      ,   1.1614e+1,   2.0032e-2,   4.7719e+4,   6.4970e+2,   6.5509e+3,   1.0442e+3,
BoneCortical      ,   1.1628e+1,   2.0032e-2,   4.7663e+4,   6.4972e+2,   6.5471e+3,   1.0436e+3,
BoneCortical      ,   1.1641e+1,   2.0032e-2,   4.7606e+4,   6.4974e+2,   6.5433e+3,   1.0430e+3,
BoneCortical      ,   1.1655e+1,   2.0032e-2,   4.7550e+4,   6.4976e+2,   6.5395e+3,   1.0424e+3,
BoneCortical      ,   1.1668e+1,   2.0032e-2,   4.7494e+4,   6.4979e+2,   6.5358e+3,   1.0418e+3,
BoneCortical      ,   1.1682e+1,   2.0032e-2,   4.7438e+4,   6.4981e+2,   6.5320e+3,   1.0412e+3,
BoneCortical      ,   1.1695e+1,   2.0032e-2,   4.7381e+4,   6.4983e+2,   6.5282e+3,   1.0406e+3,
BoneCortical      ,   1.1708e+1,   2.0032e-2,   4.7325e+4,   6.4986e+2,   6.5245e+3,   1.0400e+3,
BoneCortical      ,   1.1722e+1,   2.0032e-2,   4.7269e+4,   6.4988e+2,   6.5207e+3,   1.0394e+3,
BoneCortical      ,   1.1735e+1,   2.0032e-2,   4.7213e+4,   6.4991e+2,   6.5170e+3,   1.0388e+3,
BoneCortical      ,   1.1749e+1,   2.0032e-2,   4.7157e+4,   6.4993e+2,   6.5132e+3,   1.0382e+3,
BoneCortical      ,   1.1763e+1,   2.0032e-2,   4.7101e+4,   6.4996e+2,   6.5095e+3,   1.0376e+3,
BoneCortical      ,   1.1776e+1,   2.0032e-2,   4.7044e+4,   6.4999e+2,   6.5057e+3,   1.0370e+3,
