Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
Lymph             ,   3.8282e+4,   5.3311e-1,   4.4320e+3,   5.6481e+1,   2.1940e+1,   3.5543e+0,
Lymph             ,   3.8327e+4,   5.3311e-1,   4.4300e+3,   5.6441e+1,   2.1927e+1,   3.5522e+0,
Lymph             ,   3.8371e+4,   5.3312e-1,   4.4280e+3,   5.6402e+1,   2.1915e+1,   3.5502e+0,
Lymph             ,   3.8415e+4,   5.3312e-1,   4.4260e+3,   5.6363e+1,   2.1902e+1,   3.5482e+0,
Lymph             ,   3.8459e+4,   5.3312e-1,   4.4240e+3,   5.6323e+1,   2.1889e+1,   3.5461e+0,
Lymph             ,   3.8503e+4,   5.3313e-1,   4.4221e+3,   5.6284e+1,   2.1876e+1,   3.5441e+0,
Lymph             ,   3.8548e+4,   5.3313e-1,   4.4201e+3,   5.6245e+1,   2.1863e+1,   3.5421e+0,
Lymph             ,   3.8592e+4,   5.3313e-1,   4.4181e+3,   5.6205e+1,   2.1851e+1,   3.5401e+0,
Lymph             ,   3.8637e+4,   5.3314e-1,   4.4162e+3,   5.6166e+1,   2.1838e+1,   3.5380e+0,
Lymph             ,   3.8681e+4,   5.3314e-1,   4.4142e+3,   5.6127e+1,   2.1825e+1,   3.5360e+0,
Lymph             ,   3.8726e+4,   5.3314e-1,   4.4122e+3,   5.6087e+1,   2.1812e+1,   3.5340e+0,
Lymph             ,   3.8770e+4,   5.3315e-1,   4.4103e+3,   5.6048e+1,   2.1800e+1,   3.5320e+0,
Lymph             ,   3.8815e+4,   5.3315e-1,   4.4083e+3,   5.6009e+1,   2.1787e+1,   3.5299e+0,
Lymph             ,   3.8860e+4,   5.3315e-1,   4.4064e+3,   5.5970e+1,   2.1774e+1,   3.5279e+0,
Lymph             ,   3.8905e+4,   5.3316e-1,   4.4044e+3,   5.5930e+1,   2.1761e+1,   3.5259e+0,
Lymph             ,   3.8949e+4,   5.3316e-1,   4.4025e+3,   5.5891e+1,   2.1749e+1,   3.5239e+0,
Lymph             ,   3.8994e+4,   5.3316e-1,   4.4005e+3,   5.5852e+1,   2.1736e+1,   3.5219e+0,
Lymph             ,   3.9039e+4,   5.3317e-1,   4.3986e+3,   5.5813e+1,   2.1723e+1,   3.5198e+0,
Lymph             ,   3.9084e+4,   5.3317e-1,   4.3966e+3,   5.5774e+1,   2.1710e+1,   3.5178e+0,
Lymph             ,   3.9129e+4,   5.3317e-1,   4.3947e+3,   5.5735e+1,   2.1698e+1,   3.5158e+0,
Lymph             ,   3.9174e+4,   5.3318e-1,   4.3927e+3,   5.5695e+1,   2.1685e+1,   3.5138e+0,
Lymph             ,   3.9219e+4,   5.3318e-1,   4.3908e+3,   5.5656e+1,   2.1672e+1,   3.5118e+0,
Lymph             ,   3.9264e+4,   5.3318e-1,   4.3888e+3,   5.5617e+1,   2.1660e+1,   3.5098e+0,
Lymph             ,   3.9310e+4,   5.3319e-1,   4.3869e+3,   5.5578e+1,   2.1647e+1,   3.5078e+0,
Lymph             ,   3.9355e+4,   5.3319e-1,   4.3850e+3,   5.5539e+1,   2.1634e+1,   3.5058e+0,
Lymph             ,   3.9400e+4,   5.3320e-1,   4.3830e+3,   5.5500e+1,   2.1622e+1,   3.5038e+0,
Lymph             ,   3.9446e+4,   5.3320e-1,   4.3811e+3,   5.5461e+1,   2.1609e+1,   3.5018e+0,
Lymph             ,   3.9491e+4,   5.3320e-1,   4.3792e+3,   5.5422e+1,   2.1596e+1,   3.4998e+0,
Lymph             ,   3.9537e+4,   5.3321e-1,   4.3773e+3,   5.5383e+1,   2.1584e+1,   3.4978e+0,
Lymph             ,   3.9582e+4,   5.3321e-1,   4.3753e+3,   5.5344e+1,   2.1571e+1,   3.4957e+0,
Lymph             ,   3.9628e+4,   5.3321e-1,   4.3734e+3,   5.5305e+1,   2.1559e+1,   3.4937e+0,
Lymph             ,   3.9673e+4,   5.3322e-1,   4.3715e+3,   5.5266e+1,   2.1546e+1,   3.4917e+0,
Lymph             ,   3.9719e+4,   5.3322e-1,   4.3696e+3,   5.5227e+1,   2.1533e+1,   3.4898e+0,
Lymph             ,   3.9765e+4,   5.3322e-1,   4.3676e+3,   5.5188e+1,   2.1521e+1,   3.4878e+0,
Lymph             ,   3.9811e+4,   5.3323e-1,   4.3657e+3,   5.5149e+1,   2.1508e+1,   3.4858e+0,
Lymph             ,   3.9857e+4,   5.3323e-1,   4.3638e+3,   5.5110e+1,   2.1496e+1,   3.4838e+0,
Lymph             ,   3.9902e+4,   5.3323e-1,   4.3619e+3,   5.5071e+1,   2.1483e+1,   3.4818e+0,
Lymph             ,   3.9948e+4,   5.3324e-1,   4.3600e+3,   5.5032e+1,   2.1470e+1,   3.4798e+0,
Lymph             ,   3.9994e+4,   5.3324e-1,   4.3581e+3,   5.4993e+1,   2.1458e+1,   3.4778e+0,
Lymph             ,   4.0041e+4,   5.3324e-1,   4.3562e+3,   5.4954e+1,   2.1445e+1,   3.4758e+0,
Lymph             ,   4.0087e+4,   5.3325e-1,   4.3543e+3,   5.4915e+1,   2.1433e+1,   3.4738e+0,
Lymph             ,   4.0133e+4,   5.3325e-1,   4.3524e+3,   5.4876e+1,   2.1420e+1,   3.4718e+0,
Lymph             ,   4.0179e+4,   5.3325e-1,   4.3505e+3,   5.4837e+1,   2.1408e+1,   3.4698e+0,
Lymph             ,   4.0225e+4,   5.3326e-1,   4.3486e+3,   5.4798e+1,   2.1395e+1,   3.4678e+0,
Lymph             ,   4.0272e+4,   5.3326e-1,   4.3467e+3,   5.4760e+1,   2.1383e+1,   3.4659e+0,
Lymph             ,   4.0318e+4,   5.3326e-1,   4.3448e+3,   5.4721e+1,   2.1370e+1,   3.4639e+0,
