Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
EyeSclera         ,   1.0877e+1,   5.0151e-1,   2.3936e+6,   3.4626e+2,   1.3520e+3,   2.1580e+2,
EyeSclera         ,   1.0889e+1,   5.0151e-1,   2.3908e+6,   3.4628e+2,   1.3512e+3,   2.1568e+2,
EyeSclera         ,   1.0902e+1,   5.0151e-1,   2.3879e+6,   3.4629e+2,   1.3504e+3,   2.1555e+2,
EyeSclera         ,   1.0914e+1,   5.0151e-1,   2.3851e+6,   3.4631e+2,   1.3497e+3,   2.1543e+2,
EyeSclera         ,   1.0927e+1,   5.0152e-1,   2.3822e+6,   3.4633e+2,   1.3489e+3,   2.1530e+2,
EyeSclera         ,   1.0940e+1,   5.0152e-1,   2.3793e+6,   3.4635e+2,   1.3481e+3,   2.1518e+2,
EyeSclera         ,   1.0952e+1,   5.0152e-1,   2.3765e+6,   3.4636e+2,   1.3473e+3,   2.1505e+2,
EyeSclera         ,   1.0965e+1,   5.0152e-1,   2.3736e+6,   3.4638e+2,   1.3466e+3,   2.1493e+2,
EyeSclera         ,   1.0977e+1,   5.0152e-1,   2.3708e+6,   3.4640e+2,   1.3458e+3,   2.1481e+2,
EyeSclera         ,   1.0990e+1,   5.0152e-1,   2.3679e+6,   3.4642e+2,   1.3450e+3,   2.1468e+2,
EyeSclera         ,   1.1003e+1,   5.0152e-1,   2.3651e+6,   3.4644e+2,   1.3442e+3,   2.1456e+2,
EyeSclera         ,   1.1015e+1,   5.0153e-1,   2.3622e+6,   3.4646e+2,   1.3435e+3,   2.1443e+2,
EyeSclera         ,   1.1028e+1,   5.0153e-1,   2.3594e+6,   3.4648e+2,   1.3427e+3,   2.1431e+2,
EyeSclera         ,   1.1041e+1,   5.0153e-1,   2.3565e+6,   3.4650e+2,   1.3419e+3,   2.1419e+2,
EyeSclera         ,   1.1054e+1,   5.0153e-1,   2.3537e+6,   3.4653e+2,   1.3411e+3,   2.1406e+2,
